일시,지점명,평균기온,최저기온,최저기온시각,최고기온,최고기온시각,강수계속시간,분최다강수량,분최다강수량시각,시간최다강수량,시간최다강수량시각,일강수량,최대순간풍속,최대순간풍속풍향방위,최대순간풍속시각,최대풍속,최대풍속풍향방위,최대풍속시각,평균풍속,풍정합,최다풍향방위,평균이슬점온도,최소상대습도,최소상대습도시각,평균상대습도,평균증기압,평균현지기압,최고해면기압,최고해면기압시각,최저해면기압,최저해면기압시각,평균해면기압,가조시간,합계일조시간,시간최다일사시각,시간최다일사량,합계일사량,일최심신적설,일최심신적설시각,일최심적설,일최심적설시각,합계시간신적설,평균전운량,평균중하층운량,평균지면온도,최저초상온도,평균지중온도,평균지중온도,평균지중온도,평균지중온도,지중온도,지중온도,지중온도,지중온도,지중온도,합계대형증발량,합계소형증발량,강수,기사,안개계속시간
2014-04-23,합천,15.3,5.2,533.0,25.7,1537.0,,,,,,,5.6,90.0,1213.0,3.3,50.0,1230.0,1.2,1022.0,90.0,1.5,14.0,1403.0,48.1,6.9,1014.2,1020.4,2337.0,1014.9,1613.0,1018.1,13.4,11.4,,,,,,,,,,,22.3,3.5,,,,,,,,,,,,,,
2014-04-24,합천,15.6,6.1,543.0,26.2,1523.0,,,,,,,8.6,200.0,1615.0,5.2,180.0,1616.0,1.3,1148.0,200.0,0.8,14.0,1432.0,44.4,6.6,1017.9,1023.5,2237.0,1019.6,1546.0,1021.9,13.4,10.2,,,,,,,,,,,21.7,5.4,,,,,,,,,,,,,,
2014-04-25,합천,16.5,6.0,559.0,27.5,1611.0,,,,,,,6.6,230.0,1847.0,3.9,20.0,1336.0,1.2,1043.0,200.0,0.9,11.0,1605.0,41.8,6.6,1019.4,1025.5,917.0,1020.3,1536.0,1023.3,13.4,10.9,,,,,,,,,,,23.6,5.2,,,,,,,,,,,,,,
2014-04-26,합천,16.2,6.9,526.0,24.1,1624.0,,,,,,,8.3,200.0,1934.0,4.4,180.0,1453.0,1.4,1243.0,180.0,4.8,27.0,1137.0,50.6,8.7,1019.7,1025.5,756.0,1021.7,1642.0,1023.6,13.5,3.4,,,,,,,,,,,21.5,6.2,,,,,,,,,,,,,,
2014-04-27,합천,15.0,12.7,2350.0,19.3,1323.0,,1.0,1644.0,3.5,2055.0,17.5,4.1,200.0,1428.0,2.5,20.0,2344.0,0.7,643.0,230.0,9.4,40.0,1428.0,71.6,11.9,1016.7,1023.7,1.0,1018.8,1846.0,1020.7,13.5,0.0,,,,,,,,,,,18.0,12.6,,,,,,,,,,,,,,
2014-04-28,합천,12.8,12.2,531.0,13.8,1317.0,,1.0,50.0,4.0,600.0,39.0,6.6,20.0,1357.0,4.6,20.0,1434.0,2.5,2130.0,50.0,11.0,84.0,2128.0,89.1,13.1,1009.5,1019.3,1.0,1010.5,2357.0,1013.5,13.5,0.0,,,,,,,,,,,14.4,12.1,,,,,,,,,,,,,,
2014-04-29,합천,13.9,12.7,1.0,15.5,1439.0,,1.5,649.0,5.0,559.0,35.0,4.7,90.0,140.0,2.8,50.0,154.0,1.0,895.0,50.0,12.2,85.0,1431.0,89.6,14.2,1003.9,1010.7,19.0,1006.1,1626.0,1007.8,13.5,0.0,,,,,,,,,,,15.9,12.7,,,,,,,,,,,,,,
2014-04-30,합천,15.3,12.9,449.0,19.5,1212.0,,0.1,329.0,0.2,2248.0,0.4,5.5,70.0,1244.0,3.6,50.0,1225.0,1.0,827.0,90.0,11.9,56.0,1117.0,81.4,13.9,1006.1,1012.4,2154.0,1008.3,308.0,1010.0,13.5,1.6,,,,,,,,,,,18.0,13.3,,,,,,,,,,,,,,
2014-05-01,합천,17.9,13.2,554.0,25.0,1601.0,,,,,,,6.0,160.0,1649.0,4.2,180.0,1758.0,1.5,1272.0,180.0,11.2,38.0,1602.0,68.4,13.3,1009.1,1015.0,2318.0,1010.6,1613.0,1013.0,13.6,7.7,,,,,,,,,,,21.3,12.4,,,,,,,,,,,,,,
2014-05-02,합천,18.2,8.6,551.0,28.2,1450.0,,,,,,,9.4,200.0,2141.0,5.4,180.0,1535.0,2.1,1818.0,230.0,8.1,20.0,1321.0,57.0,10.9,1009.0,1015.5,812.0,1009.6,1813.0,1012.8,13.7,10.4,,,,,,,,,,,22.8,7.9,,,,,,,,,,,,,,
2014-05-03,합천,16.4,8.9,2400.0,23.4,1635.0,,,,,,,9.4,290.0,953.0,4.7,20.0,1031.0,2.2,1879.0,270.0,-2.3,10.0,1414.0,33.9,5.5,1013.9,1020.5,2400.0,1013.8,2.0,1017.8,13.7,12.3,,,,,,,,,,,24.2,7.9,,,,,,,,,,,,,,
2014-05-04,합천,14.2,6.8,406.0,21.0,1258.0,,0.5,2325.0,0.5,2235.0,0.5,8.7,160.0,1628.0,5.0,180.0,1456.0,2.1,1821.0,180.0,4.4,25.0,1243.0,56.6,8.5,1011.7,1020.6,53.0,1011.9,1702.0,1015.6,13.7,1.7,,,,,,,,,,,20.3,6.6,,,,,,,,,,,,,,
2014-05-05,합천,12.1,5.0,600.0,19.3,1447.0,,0.1,,0.1,,0.1,10.5,360.0,1133.0,6.2,360.0,1147.0,2.0,1734.0,230.0,-3.6,12.0,1506.0,41.4,5.0,1013.8,1020.6,2237.0,1015.8,1.0,1017.8,13.8,12.3,,,,,,,,,,,21.4,4.6,,,,,,,,,,,,,,
2014-05-06,합천,12.8,2.6,523.0,22.3,1655.0,,,,,,,8.7,200.0,1843.0,5.6,180.0,1851.0,1.6,1358.0,200.0,-1.5,12.0,1454.0,44.8,5.6,1014.6,1021.0,548.0,1015.4,1647.0,1018.6,13.8,12.7,,,,,,,,,,,22.9,1.3,,,,,,,,,,,,,,
2014-05-07,합천,14.0,4.3,531.0,22.9,1328.0,,,,,,,10.3,200.0,1514.0,5.8,180.0,1509.0,2.2,1899.0,200.0,2.5,14.0,1302.0,52.9,7.4,1011.1,1019.0,635.0,1011.0,1632.0,1015.1,13.8,12.7,,,,,,,,,,,23.2,3.7,,,,,,,,,,,,,,
2014-05-08,합천,16.8,10.0,2344.0,24.3,1425.0,,0.1,,0.1,,0.1,9.1,320.0,1211.0,4.9,290.0,1211.0,2.0,1700.0,290.0,4.6,15.0,1557.0,51.6,8.9,1007.0,1015.5,2338.0,1008.2,1038.0,1010.9,13.8,9.5,,,,,,,,,,,23.4,8.5,,,,,,,,,,,,,,
2014-05-09,합천,16.4,6.3,527.0,25.4,1538.0,,,,,,,8.3,180.0,1823.0,5.3,180.0,1830.0,1.5,1271.0,140.0,4.7,20.0,1521.0,53.0,8.6,1014.2,1022.4,2350.0,1015.3,19.0,1018.1,13.9,12.1,,,,,,,,,,,26.2,5.5,,,,,,,,,,,,,,
2014-05-10,합천,16.3,7.8,551.0,26.0,1648.0,,,,,,,6.6,200.0,1748.0,3.9,180.0,1752.0,1.3,1125.0,200.0,3.9,20.0,1258.0,50.8,8.2,1017.7,1023.8,805.0,1018.6,1608.0,1021.6,13.9,12.1,,,,,,,,,,,27.7,7.5,,,,,,,,,,,,,,
2014-05-11,합천,16.4,6.5,520.0,24.7,1420.0,,1.0,2257.0,5.0,2257.0,7.0,8.5,200.0,1308.0,4.6,180.0,1258.0,1.7,1435.0,200.0,7.0,25.0,1318.0,58.3,10.2,1011.3,1021.7,1.0,1009.5,2355.0,1015.3,13.9,3.5,,,,,,,,,,,23.4,6.8,,,,,,,,,,,,,,
2014-05-12,합천,18.8,14.1,2347.0,24.9,1505.0,,4.0,43.0,5.5,311.0,19.5,9.6,320.0,1342.0,4.3,230.0,933.0,1.9,1667.0,230.0,9.4,26.0,1450.0,59.6,12.1,1002.7,1009.6,3.0,1004.4,556.0,1006.5,14.0,10.6,,,,,,,,,,,23.3,13.3,,,,,,,,,,,,,,
2014-05-13,합천,20.6,10.2,541.0,30.4,1355.0,,,,,,,8.0,230.0,1240.0,4.3,230.0,1243.0,1.8,1551.0,200.0,8.4,14.0,1240.0,53.0,11.3,1004.2,1010.3,851.0,1005.4,1828.0,1008.0,14.0,12.4,,,,,,,,,,,24.3,10.5,,,,,,,,,,,,,,
2014-05-14,합천,16.7,13.4,2346.0,20.9,1236.0,,0.1,,0.2,,0.3,4.2,180.0,1259.0,2.7,180.0,1301.0,0.8,726.0,200.0,11.6,42.0,1650.0,73.1,13.7,998.8,1007.3,8.0,999.0,2344.0,1002.6,14.0,0.2,,,,,,,,,,,19.9,13.3,,,,,,,,,,,,,,
2014-05-15,합천,18.3,11.7,533.0,27.1,1304.0,,,,,,,11.7,20.0,1437.0,5.2,360.0,1427.0,1.6,1403.0,50.0,6.2,14.0,1714.0,53.6,9.8,996.7,1005.3,2353.0,997.6,254.0,1000.5,14.0,8.9,,,,,,,,,,,23.9,11.9,,,,,,,,,,,,,,
2014-05-16,합천,20.3,9.4,612.0,29.8,1615.0,,,,,,,6.2,290.0,1502.0,3.2,50.0,1245.0,1.3,1160.0,180.0,3.4,12.0,1629.0,41.1,8.1,1004.2,1011.5,2356.0,1005.2,1.0,1008.0,14.1,11.9,,,,,,,,,,,27.5,7.8,,,,,,,,,,,,,,
2014-05-17,합천,20.8,12.8,542.0,29.7,1604.0,,,,,,,8.3,180.0,1617.0,5.6,180.0,1626.0,1.3,1165.0,200.0,5.9,10.0,1353.0,46.1,9.7,1007.6,1013.7,2358.0,1008.7,1610.0,1011.4,14.1,12.0,,,,,,,,,,,30.4,12.6,,,,,,,,,,,,,,
2014-05-18,합천,19.6,10.9,544.0,28.9,1506.0,,,,,,,6.8,230.0,1417.0,4.0,200.0,1744.0,1.4,1176.0,200.0,6.8,15.0,1322.0,50.0,10.0,1009.1,1014.7,621.0,1010.5,1543.0,1013.0,14.1,11.7,,,,,,,,,,,29.3,11.0,,,,,,,,,,,,,,
2014-05-19,합천,20.4,11.0,521.0,29.7,1501.0,,,,,,,6.5,270.0,1810.0,3.7,200.0,1735.0,1.2,995.0,200.0,7.0,20.0,1555.0,48.0,10.1,1008.4,1015.6,649.0,1009.3,1644.0,1012.3,14.1,9.5,,,,,,,,,,,30.1,10.9,,,,,,,,,,,,,,
2014-05-20,합천,17.0,14.2,2359.0,20.6,1718.0,,0.2,,0.3,1254.0,0.3,3.2,250.0,1707.0,1.7,200.0,315.0,0.8,673.0,200.0,11.8,54.0,1.0,72.0,13.9,1002.9,1011.9,1.0,1003.7,1808.0,1006.7,14.2,0.0,,,,,,,,,,,21.5,13.3,,,,,,,,,,,,,,
2014-05-21,합천,19.7,12.0,501.0,28.5,1447.0,,,,,,,8.4,270.0,1144.0,4.1,340.0,1756.0,1.7,1434.0,230.0,8.1,15.0,1458.0,56.3,11.3,1002.5,1009.4,2322.0,1004.8,1437.0,1006.3,14.2,11.0,,,,,,,,,,,29.9,12.9,,,,,,,,,,,,,,
2014-05-22,합천,21.2,11.3,519.0,31.9,1558.0,,,,,,,12.7,360.0,1332.0,4.3,290.0,1338.0,1.4,1225.0,200.0,8.7,16.0,1300.0,52.4,11.4,1008.2,1017.1,2359.0,1009.2,15.0,1012.1,14.2,11.7,,,,,,,,,,,31.9,11.0,,,,,,,,,,,,,,
2014-05-23,합천,19.2,14.8,401.0,25.1,1618.0,,,,,,,3.6,230.0,2244.0,2.1,50.0,901.0,1.0,848.0,200.0,13.3,48.0,1553.0,70.1,15.3,1015.2,1021.0,1043.0,1017.0,3.0,1019.1,14.2,2.7,,,,,,,,,,,27.4,15.1,,,,,,,,,,,,,,
2014-05-24,합천,21.3,13.8,505.0,29.1,1346.0,,,,,,,8.3,180.0,1639.0,5.1,180.0,1626.0,1.7,1481.0,200.0,13.3,37.0,1341.0,63.4,15.4,1013.3,1019.8,626.0,1014.7,1514.0,1017.2,14.3,6.1,,,,,,,,,,,29.9,13.5,,,,,,,,,,,,,,
2014-05-25,합천,20.0,16.8,438.0,25.9,1232.0,,1.5,1849.0,2.0,1808.0,5.5,10.1,200.0,1124.0,5.4,180.0,1338.0,1.9,1673.0,180.0,14.5,38.0,1221.0,73.1,16.5,1007.3,1016.1,7.0,1005.4,2353.0,1011.2,14.3,2.4,,,,,,,,,,,26.8,16.8,,,,,,,,,,,,,,
2014-05-26,합천,20.0,12.5,2339.0,27.5,1520.0,,0.5,1.0,0.5,1.0,1.0,8.3,320.0,1431.0,4.3,290.0,1455.0,1.6,1377.0,230.0,9.2,18.0,1842.0,57.8,12.6,999.3,1005.6,2359.0,1001.2,1608.0,1003.1,14.3,6.3,,,,,,,,,,,23.8,12.0,,,,,,,,,,,,,,
2014-05-27,합천,21.3,9.1,535.0,31.9,1531.0,,,,,,,7.8,180.0,1625.0,4.7,180.0,1631.0,1.6,1414.0,200.0,7.6,17.0,1532.0,46.8,10.6,998.7,1005.7,32.0,999.2,1727.0,1002.5,14.3,11.5,,,,,,,,,,,27.0,8.8,,,,,,,,,,,,,,
2014-05-28,합천,19.9,14.5,533.0,28.3,1409.0,,4.0,1545.0,14.5,1527.0,14.5,11.7,230.0,1555.0,5.0,230.0,1601.0,1.6,1373.0,230.0,14.6,44.0,1409.0,73.5,16.7,998.0,1004.8,2304.0,998.8,1439.0,1001.8,14.3,4.7,,,,,,,,,,,24.0,14.2,,,,,,,,,,,,,,
2014-05-29,합천,23.3,14.0,553.0,34.9,1608.0,,,,,,,7.1,200.0,1852.0,4.2,180.0,1748.0,1.1,970.0,200.0,12.2,16.0,1550.0,57.8,14.3,1002.8,1008.9,2316.0,1004.3,1627.0,1006.5,14.4,10.3,,,,,,,,,,,26.4,14.2,,,,,,,,,,,,,,
2014-05-30,합천,24.1,14.2,515.0,34.8,1516.0,,,,,,,6.9,180.0,1746.0,3.8,180.0,1719.0,1.4,1167.0,200.0,11.3,13.0,1404.0,54.0,13.8,1006.3,1012.5,2356.0,1007.9,1651.0,1010.1,14.4,12.4,,,,,,,,,,,30.6,14.1,,,,,,,,,,,,,,
2014-05-31,합천,25.1,14.9,535.0,35.2,1411.0,,,,,,,7.1,200.0,1727.0,4.1,180.0,1731.0,1.4,1242.0,200.0,11.3,14.0,1327.0,48.8,13.5,1008.8,1014.1,747.0,1009.8,1653.0,1012.6,14.4,12.3,,,,,,,,,,,33.3,15.2,,,,,,,,,,,,,,
2014-06-01,합천,23.4,16.9,509.0,31.7,1439.0,,,,,,,5.1,180.0,1500.0,3.1,180.0,1505.0,1.1,977.0,180.0,13.7,24.0,1501.0,58.4,15.8,1008.2,1013.9,756.0,1009.7,1633.0,1012.0,14.4,1.7,,,,,,,,,,,30.0,17.4,,,,,,,,,,,,,,
2014-06-02,합천,19.8,16.5,2303.0,25.0,1636.0,,1.0,2106.0,2.5,2026.0,6.0,9.1,180.0,1730.0,4.6,180.0,1717.0,1.4,1237.0,180.0,14.0,39.0,1638.0,71.3,16.0,1005.7,1011.6,10.0,1007.9,1728.0,1009.5,14.4,1.5,,,,,,,,,,,25.2,17.1,,,,,,,,,,,,,,
2014-06-03,합천,18.4,16.6,55.0,20.2,1438.0,,0.5,1.0,0.5,1.0,3.0,4.8,360.0,715.0,3.3,20.0,719.0,1.6,1344.0,20.0,16.3,80.0,1443.0,87.8,18.5,1002.6,1008.4,1.0,1005.4,1458.0,1006.4,14.4,0.0,,,,,,,,,,,20.2,15.5,,,,,,,,,,,,,,
2014-06-04,합천,20.9,17.9,135.0,24.4,1704.0,,0.1,,0.1,,0.1,8.1,20.0,1634.0,5.8,20.0,1543.0,2.9,2527.0,20.0,14.8,52.0,1720.0,69.3,16.9,1001.4,1006.2,812.0,1003.8,1719.0,1005.2,14.5,3.0,,,,,,,,,,,23.6,15.5,,,,,,,,,,,,,,
2014-06-05,합천,19.9,18.1,2353.0,22.2,1152.0,,,,,,,7.4,20.0,708.0,5.2,50.0,930.0,2.2,1892.0,20.0,14.7,61.0,1136.0,72.6,16.7,1000.6,1005.7,2234.0,1003.6,1606.0,1004.4,14.5,0.0,,,,,,,,,,,21.4,16.8,,,,,,,,,,,,,,
2014-06-06,합천,21.4,16.7,544.0,27.5,1455.0,,,,,,,5.7,90.0,1042.0,3.4,90.0,1050.0,0.9,770.0,110.0,14.2,39.0,1308.0,67.0,16.2,1001.4,1006.5,2355.0,1003.7,1715.0,1005.2,14.5,4.3,,,,,,,,,,,28.1,15.8,,,,,,,,,,,,,,
2014-06-07,합천,21.9,14.7,535.0,30.3,1524.0,,,,,,,8.3,200.0,1927.0,4.4,180.0,1813.0,1.3,1133.0,200.0,13.9,30.0,1621.0,64.6,16.0,1001.5,1007.3,730.0,1002.3,1719.0,1005.3,14.5,7.5,,,,,,,,,,,29.5,15.8,,,,,,,,,,,,,,
2014-06-08,합천,21.7,18.3,817.0,27.1,1715.0,,,,,,,6.2,20.0,1320.0,4.2,20.0,1417.0,1.7,1504.0,20.0,15.5,46.0,1658.0,69.3,17.6,1003.4,1008.9,2254.0,1005.9,1601.0,1007.2,14.5,4.5,,,,,,,,,,,28.0,19.5,,,,,,,,,,,,,,
2014-06-09,합천,22.2,19.4,547.0,26.9,1506.0,,,,,,,3.9,160.0,1702.0,2.3,20.0,927.0,0.9,811.0,20.0,15.8,47.0,1507.0,68.4,18.0,1006.3,1011.6,2349.0,1008.8,1.0,1010.1,14.5,1.8,,,,,,,,,,,28.8,20.6,,,,,,,,,,,,,,
2014-06-10,합천,21.0,18.1,2328.0,24.2,1445.0,,0.2,,0.3,2104.0,0.4,6.1,20.0,2115.0,4.0,50.0,2115.0,1.9,1641.0,20.0,15.3,58.0,1447.0,71.0,17.4,1006.6,1012.1,826.0,1008.4,1807.0,1010.4,14.5,0.1,,,,,,,,,,,26.8,18.2,,,,,,,,,,,,,,
2014-06-11,합천,21.4,17.2,2353.0,27.3,1530.0,,3.0,2342.0,4.0,2257.0,4.5,7.0,50.0,1425.0,3.7,20.0,1229.0,1.6,1344.0,20.0,15.0,39.0,1531.0,70.1,17.2,1002.1,1009.6,34.0,1002.6,1808.0,1006.0,14.5,3.1,,,,,,,,,,,29.8,17.6,,,,,,,,,,,,,,
2014-06-12,합천,18.3,15.8,154.0,24.4,1422.0,,4.0,144.0,7.5,56.0,19.0,4.4,360.0,34.0,2.9,20.0,27.0,0.9,759.0,90.0,14.7,51.0,1423.0,81.3,16.8,999.1,1005.4,18.0,1000.5,1533.0,1003.0,14.5,2.6,,,,,,,,,,,23.1,16.7,,,,,,,,,,,,,,
2014-06-13,합천,20.9,15.4,439.0,28.4,1419.0,,0.2,,0.2,,0.2,5.8,250.0,1301.0,3.3,320.0,1642.0,1.1,973.0,200.0,14.4,33.0,1427.0,70.4,16.5,1000.6,1007.2,2346.0,1002.7,1445.0,1004.4,14.5,7.5,,,,,,,,,,,25.1,17.1,,,,,,,,,,,,,,
2014-06-14,합천,22.5,15.2,544.0,30.4,1536.0,,,,,,,6.0,230.0,1241.0,3.2,230.0,1438.0,1.2,1067.0,230.0,12.8,27.0,1411.0,61.4,15.0,1003.0,1008.5,809.0,1004.8,1645.0,1006.8,14.6,9.8,,,,,,,,,,,28.8,16.6,,,,,,,,,,,,,,
2014-06-15,합천,23.1,15.0,529.0,31.2,1505.0,,,,,,,7.6,360.0,1452.0,3.1,320.0,1356.0,1.0,895.0,200.0,12.0,22.0,1555.0,56.1,14.2,1002.6,1007.8,655.0,1004.1,1653.0,1006.3,14.6,10.9,,,,,,,,,,,31.2,15.0,,,,,,,,,,,,,,
2014-06-16,합천,23.9,15.7,430.0,31.4,1441.0,,,,,,,4.4,230.0,1705.0,2.2,230.0,1713.0,0.9,795.0,230.0,13.1,26.0,1457.0,55.9,15.2,1001.8,1007.3,30.0,1003.2,1623.0,1005.6,14.6,7.8,,,,,,,,,,,32.9,16.1,,,,,,,,,,,,,,
2014-06-17,합천,20.9,17.4,2332.0,25.5,1535.0,,,,,,,5.6,200.0,1413.0,2.8,200.0,1318.0,1.0,895.0,200.0,13.9,37.0,1454.0,66.5,16.1,1001.6,1006.6,908.0,1004.0,1728.0,1005.4,14.6,1.9,,,,,,,,,,,27.1,18.0,,,,,,,,,,,,,,
2014-06-18,합천,23.0,16.7,226.0,30.1,1701.0,,,,,,,7.8,50.0,1143.0,5.3,20.0,1151.0,1.7,1497.0,200.0,13.1,28.0,1617.0,58.4,15.2,1000.7,1005.8,2222.0,1003.0,1749.0,1004.5,14.6,7.9,,,,,,,,,,,31.8,17.2,,,,,,,,,,,,,,
2014-06-19,합천,24.1,16.2,506.0,31.5,1459.0,,,,,,,7.1,200.0,1741.0,4.7,180.0,1746.0,1.5,1283.0,200.0,15.6,32.0,1432.0,62.9,17.7,1001.9,1007.4,815.0,1003.7,1434.0,1005.7,14.6,7.8,,,,,,,,,,,33.8,16.4,,,,,,,,,,,,,,
2014-06-20,합천,22.8,18.1,442.0,27.2,1248.0,,,,,,,5.2,230.0,1511.0,2.8,200.0,1514.0,1.2,1058.0,200.0,16.2,45.0,1727.0,68.3,18.5,1004.8,1010.1,2236.0,1006.5,1.0,1008.6,14.6,0.0,,,,,,,,,,,28.7,18.1,,,,,,,,,,,,,,
2014-06-21,합천,20.9,19.7,431.0,22.8,1038.0,,,,,,,6.4,20.0,856.0,4.5,20.0,857.0,2.5,2128.0,20.0,15.2,63.0,1039.0,70.5,17.3,1004.9,1010.1,453.0,1006.7,1729.0,1008.7,14.6,0.0,,,,,,,,,,,24.6,20.1,,,,,,,,,,,,,,
2014-06-22,합천,22.2,18.7,428.0,26.8,1714.0,,,,,,,5.0,20.0,835.0,3.1,20.0,838.0,1.4,1187.0,50.0,14.8,46.0,1414.0,64.0,16.9,1004.0,1009.3,757.0,1006.2,1704.0,1007.8,14.6,1.4,,,,,,,,,,,29.6,18.8,,,,,,,,,,,,,,
2014-06-23,합천,20.4,17.5,2335.0,27.1,1337.0,,1.0,1935.0,3.5,1930.0,6.0,5.6,50.0,39.0,3.7,50.0,46.0,1.5,1274.0,20.0,16.8,52.0,1338.0,81.1,19.2,1003.1,1008.8,45.0,1004.9,1720.0,1007.0,14.6,0.7,,,,,,,,,,,24.5,18.0,,,,,,,,,,,,,,
2014-06-24,합천,21.6,17.1,300.0,26.6,1701.0,,,,,,,5.9,20.0,1355.0,4.5,20.0,1357.0,1.3,1101.0,180.0,16.7,53.0,1206.0,75.9,19.1,1003.1,1008.5,2359.0,1005.3,1654.0,1006.9,14.6,4.8,,,,,,,,,,,25.2,17.9,,,,,,,,,,,,,,
2014-06-25,합천,23.2,18.6,608.0,29.9,1446.0,,,,,,,5.2,230.0,1633.0,3.2,200.0,1630.0,1.3,1081.0,200.0,16.5,33.0,1504.0,69.3,18.8,1004.6,1009.5,848.0,1006.6,1723.0,1008.4,14.6,5.8,,,,,,,,,,,30.7,19.3,,,,,,,,,,,,,,
2014-06-26,합천,23.8,18.2,451.0,30.9,1332.0,,,,,,,6.2,180.0,1754.0,3.6,200.0,1704.0,1.4,1244.0,200.0,16.3,28.0,1615.0,66.8,18.6,1003.7,1009.2,8.0,1005.3,1615.0,1007.4,14.6,9.2,,,,,,,,,,,33.4,18.4,,,,,,,,,,,,,,
2014-06-27,합천,24.4,16.9,538.0,32.5,1506.0,,,,,,,6.7,200.0,2003.0,4.1,200.0,2012.0,1.4,1238.0,200.0,15.8,31.0,1507.0,63.1,18.0,1000.6,1007.3,21.0,1001.5,1722.0,1004.4,14.6,8.0,,,,,,,,,,,34.7,17.2,,,,,,,,,,,,,,
2014-06-28,합천,25.2,18.7,416.0,32.2,1400.0,,,,,,,6.7,290.0,1615.0,3.6,270.0,1411.0,1.6,1356.0,270.0,13.6,26.0,1624.0,53.6,15.8,999.0,1004.5,2400.0,1000.1,1612.0,1002.7,14.6,9.9,,,,,,,,,,,34.3,18.6,,,,,,,,,,,,,,
2014-06-29,합천,24.1,17.4,542.0,29.1,1254.0,,,,,,,4.5,230.0,1433.0,2.9,230.0,1434.0,1.2,1044.0,180.0,15.4,38.0,1255.0,60.8,17.6,1001.4,1007.0,2358.0,1003.9,1616.0,1005.1,14.6,4.5,,,,,,,,,,,32.1,17.3,,,,,,,,,,,,,,
2014-06-30,합천,25.0,19.8,604.0,31.3,1616.0,,1.5,2156.0,5.0,2153.0,5.0,7.1,360.0,2157.0,4.2,20.0,2149.0,1.3,1114.0,180.0,17.7,37.0,1434.0,67.1,20.3,1004.3,1010.6,2230.0,1006.4,1639.0,1008.1,14.5,5.4,,,,,,,,,,,32.5,20.5,,,,,,,,,,,,,,
2014-07-01,합천,25.3,20.0,429.0,34.0,1624.0,,,,,,,8.1,180.0,1822.0,4.8,180.0,1859.0,1.5,1254.0,20.0,17.7,30.0,1624.0,67.1,20.3,1006.0,1012.0,802.0,1007.4,1724.0,1009.8,14.5,7.3,,,,,,,,,,,32.0,21.1,,,,,,,,,,,,,,
2014-07-02,합천,22.6,18.4,2354.0,28.1,1332.0,,1.5,2103.0,3.0,2046.0,9.5,6.3,160.0,1434.0,3.7,180.0,1435.0,1.2,1043.0,200.0,17.8,53.0,1401.0,76.1,20.5,1004.4,1010.3,551.0,1005.7,2358.0,1008.1,14.5,0.0,,,,,,,,,,,27.9,19.2,,,,,,,,,,,,,,
2014-07-03,합천,20.7,18.3,27.0,22.9,1547.0,,4.0,342.0,11.0,254.0,33.0,4.3,20.0,1108.0,2.6,20.0,1110.0,0.7,594.0,20.0,18.7,77.0,1516.0,88.6,21.6,997.6,1005.7,1.0,999.6,1404.0,1001.4,14.5,0.0,,,,,,,,,,,23.0,19.3,,,,,,,,,,,,,,
2014-07-04,합천,23.3,19.9,525.0,28.7,1810.0,,0.1,,0.2,,0.2,5.8,50.0,1206.0,3.8,20.0,1212.0,0.9,820.0,20.0,18.4,45.0,1725.0,76.1,21.2,1002.9,1010.3,2348.0,1002.8,1.0,1006.7,14.5,3.3,,,,,,,,,,,25.9,20.6,,,,,,,,,,,,,,
2014-07-05,합천,23.5,20.2,246.0,27.8,1459.0,,,,,,,3.5,20.0,1507.0,1.9,50.0,1513.0,0.8,681.0,50.0,19.1,52.0,1543.0,77.8,22.1,1007.1,1011.8,1127.0,1009.6,1720.0,1010.9,14.5,0.0,,,,,,,,,,,26.6,20.7,,,,,,,,,,,,,,
2014-07-06,합천,20.4,19.7,541.0,22.4,21.0,,3.0,1326.0,9.5,1319.0,26.0,3.7,50.0,1743.0,2.5,20.0,1745.0,0.8,679.0,50.0,18.8,83.0,12.0,91.1,21.7,1003.9,1010.8,1.0,1006.0,1737.0,1007.7,14.5,0.0,,,,,,,,,,,22.8,20.2,,,,,,,,,,,,,,
2014-07-07,합천,22.0,19.8,301.0,25.0,1156.0,,0.1,,0.1,,0.3,2.7,140.0,1219.0,1.6,200.0,2112.0,0.4,370.0,90.0,19.5,71.0,1157.0,86.4,22.7,1003.0,1008.5,2128.0,1005.9,253.0,1006.8,14.5,0.0,,,,,,,,,,,24.4,20.5,,,,,,,,,,,,,,
2014-07-08,합천,23.4,20.6,428.0,26.4,1503.0,,2.0,742.0,2.0,652.0,5.0,3.2,90.0,1101.0,2.1,90.0,1103.0,0.5,455.0,20.0,21.5,75.0,1232.0,89.8,25.7,1004.1,1008.9,852.0,1007.0,202.0,1007.9,14.5,0.2,,,,,,,,,,,26.3,21.1,,,,,,,,,,,,,,
2014-07-09,합천,25.2,22.0,114.0,30.0,1548.0,,2.5,904.0,4.5,824.0,9.0,6.2,70.0,1555.0,4.0,70.0,1558.0,1.6,1375.0,50.0,22.9,63.0,1552.0,87.5,27.9,997.6,1008.2,47.0,995.7,2356.0,1001.3,14.4,0.6,,,,,,,,,,,27.0,22.9,,,,,,,,,,,,,,
2014-07-10,합천,27.9,22.2,2313.0,34.8,1607.0,,,,,,,7.0,320.0,1355.0,3.7,340.0,1305.0,1.6,1407.0,270.0,19.5,38.0,1549.0,63.6,23.0,991.1,998.7,2306.0,993.0,1458.0,994.8,14.4,7.7,,,,,,,,,,,30.1,22.2,,,,,,,,,,,,,,
