일시,지점명,평균기온,최저기온,최저기온시각,최고기온,최고기온시각,강수계속시간,분최다강수량,분최다강수량시각,시간최다강수량,시간최다강수량시각,일강수량,최대순간풍속,최대순간풍속풍향방위,최대순간풍속시각,최대풍속,최대풍속풍향방위,최대풍속시각,평균풍속,풍정합,최다풍향방위,평균이슬점온도,최소상대습도,최소상대습도시각,평균상대습도,평균증기압,평균현지기압,최고해면기압,최고해면기압시각,최저해면기압,최저해면기압시각,평균해면기압,가조시간,합계일조시간,시간최다일사시각,시간최다일사량,합계일사량,일최심신적설,일최심신적설시각,일최심적설,일최심적설시각,합계시간신적설,평균전운량,평균중하층운량,평균지면온도,최저초상온도,평균지중온도,평균지중온도,평균지중온도,평균지중온도,지중온도,지중온도,지중온도,지중온도,지중온도,합계대형증발량,합계소형증발량,강수,기사,안개계속시간
2013-05-28,구미,20.5,17.8,415.0,23.5,1801.0,,3.0,754.0,6.0,707.0,22.5,7.4,110.0,1136.0,3.2,90.0,1139.0,1.6,1351.0,90.0,18.4,78.0,1752.0,88.3,21.2,1000.9,1008.8,1.0,1004.4,1559.0,1006.5,14.4,1.1,,,,,,,,,,,21.5,17.4,,,,,,,,,,,,,,
2013-05-29,구미,20.1,18.2,2358.0,22.6,937.0,,0.5,,0.5,,0.5,8.5,290.0,1627.0,5.3,290.0,1632.0,2.1,1782.0,290.0,15.5,61.0,1749.0,75.6,17.8,1002.6,1012.0,2338.0,1006.2,322.0,1008.2,14.4,1.3,,,,,,,,,,,22.5,16.8,,,,,,,,,,,,,,
2013-05-30,구미,20.9,15.4,411.0,28.4,1644.0,,,,,,,5.5,340.0,1547.0,3.4,320.0,1622.0,1.7,1439.0,320.0,10.8,25.0,1556.0,56.3,13.0,1006.4,1014.2,838.0,1009.8,1651.0,1012.0,14.4,10.8,,,,,,,,,,,23.1,13.5,,,,,,,,,,,,,,
2013-05-31,구미,19.5,13.2,504.0,27.2,1621.0,,,,,,,3.3,90.0,1151.0,1.9,290.0,2201.0,0.9,792.0,290.0,11.7,30.0,1435.0,64.1,13.8,1004.5,1012.4,1.0,1007.9,1809.0,1010.2,14.5,6.8,,,,,,,,,,,21.5,11.0,,,,,,,,,,,,,,
2013-06-01,구미,20.7,15.6,436.0,26.6,1619.0,,,,,,,4.6,360.0,1640.0,2.6,340.0,1622.0,1.2,1066.0,290.0,13.4,42.0,1302.0,64.3,15.4,1001.3,1008.5,1.0,1004.9,1745.0,1007.0,14.5,3.3,,,,,,,,,,,23.1,14.1,,,,,,,,,,,,,,
2013-06-02,구미,21.1,13.9,512.0,28.9,1438.0,,,,,,,6.4,70.0,1448.0,3.8,70.0,1433.0,1.6,1346.0,270.0,12.5,34.0,1450.0,61.4,14.5,1002.2,1010.9,2351.0,1005.9,1422.0,1007.9,14.5,13.0,,,,,,,,,,,26.5,11.9,,,,,,,,,,,,,,
2013-06-03,구미,21.4,13.6,508.0,28.9,1534.0,,,,,,,4.9,70.0,1400.0,2.9,270.0,2230.0,1.4,1189.0,270.0,12.9,33.0,1431.0,62.5,14.9,1006.5,1014.6,2356.0,1010.3,246.0,1012.2,14.5,12.2,,,,,,,,,,,27.6,12.2,,,,,,,,,,,,,,
2013-06-04,구미,23.1,16.1,531.0,30.7,1604.0,,,,,,,4.9,160.0,1428.0,2.7,70.0,1126.0,1.3,1147.0,270.0,13.6,29.0,1605.0,59.3,15.7,1010.2,1017.8,753.0,1013.7,1743.0,1015.8,14.5,12.2,,,,,,,,,,,29.0,14.6,,,,,,,,,,,,,,
2013-06-05,구미,24.2,16.6,523.0,31.7,1503.0,,,,,,,6.3,140.0,1857.0,2.9,110.0,1259.0,1.4,1175.0,290.0,14.2,29.0,1322.0,57.6,16.2,1010.9,1018.6,837.0,1014.4,1745.0,1016.5,14.5,12.2,,,,,,,,,,,29.7,15.0,,,,,,,,,,,,,,
2013-06-06,구미,23.9,18.0,529.0,31.4,1444.0,,,,,,,11.9,70.0,1749.0,5.4,70.0,1746.0,1.6,1345.0,70.0,15.8,34.0,1538.0,62.9,17.9,1009.2,1016.9,825.0,1012.1,1636.0,1014.8,14.5,9.4,,,,,,,,,,,30.3,16.3,,,,,,,,,,,,,,
2013-06-07,구미,22.6,17.7,441.0,29.5,1637.0,,,,,,,4.9,70.0,1959.0,2.9,110.0,2006.0,1.5,1311.0,50.0,15.4,40.0,1614.0,66.3,17.5,1007.2,1015.3,822.0,1009.7,1709.0,1012.8,14.5,7.5,,,,,,,,,,,28.1,15.9,,,,,,,,,,,,,,
2013-06-08,구미,22.6,17.4,447.0,27.8,1432.0,,,,,,,5.6,50.0,1126.0,3.2,70.0,1129.0,1.4,1224.0,270.0,14.7,38.0,1230.0,63.6,16.7,1004.7,1012.1,1.0,1008.4,1714.0,1010.3,14.6,3.5,,,,,,,,,,,27.2,15.8,,,,,,,,,,,,,,
2013-06-09,구미,21.6,16.8,517.0,27.5,1503.0,,,,,,,7.6,90.0,1241.0,5.1,70.0,1249.0,1.8,1541.0,140.0,13.9,42.0,1254.0,63.8,15.9,1003.1,1010.0,810.0,1007.3,1459.0,1008.8,14.6,7.5,,,,,,,,,,,27.3,15.6,,,,,,,,,,,,,,
2013-06-10,구미,22.3,15.0,451.0,29.1,1630.0,,,,,,,7.7,70.0,1648.0,3.9,110.0,1624.0,1.9,1654.0,90.0,13.6,34.0,1636.0,60.6,15.6,1002.8,1010.1,544.0,1006.2,1628.0,1008.4,14.6,12.6,,,,,,,,,,,29.7,13.0,,,,,,,,,,,,,,
2013-06-11,구미,20.4,18.5,420.0,24.4,1140.0,,1.0,1810.0,2.5,1749.0,9.5,5.8,70.0,1236.0,3.7,70.0,1244.0,1.6,1347.0,70.0,15.8,55.0,39.0,76.3,18.1,1002.5,1009.5,21.0,1006.9,1719.0,1008.1,14.6,0.3,,,,,,,,,,,23.4,17.1,,,,,,,,,,,,,,
2013-06-12,구미,21.7,19.2,59.0,25.0,1306.0,,0.5,22.0,1.0,119.0,1.5,4.6,340.0,1757.0,2.7,90.0,944.0,1.4,1252.0,290.0,19.1,73.0,1257.0,85.4,22.1,1003.5,1011.2,2312.0,1007.6,505.0,1009.0,14.6,0.7,,,,,,,,,,,23.9,19.0,,,,,,,,,,,,,,
2013-06-13,구미,24.2,20.8,432.0,28.5,1233.0,,0.1,,0.1,,0.1,4.9,110.0,2247.0,2.7,320.0,300.0,1.4,1217.0,320.0,18.9,53.0,1642.0,73.4,21.9,1006.8,1013.6,1049.0,1010.7,104.0,1012.4,14.6,2.3,,,,,,,,,,,25.9,20.4,,,,,,,,,,,,,,
2013-06-14,구미,23.3,20.9,620.0,25.8,1452.0,,0.5,240.0,1.0,237.0,1.5,4.8,90.0,135.0,2.4,70.0,1523.0,1.1,961.0,110.0,19.3,62.0,1217.0,79.1,22.4,1008.0,1015.4,920.0,1012.3,1608.0,1013.7,14.6,0.3,,,,,,,,,,,24.8,20.3,,,,,,,,,,,,,,
2013-06-15,구미,26.3,21.3,452.0,32.1,1534.0,,0.1,420.0,0.1,330.0,0.1,4.5,270.0,1433.0,2.6,270.0,1545.0,1.4,1168.0,290.0,18.9,41.0,1417.0,66.1,21.9,1005.2,1013.1,1.0,1008.5,1626.0,1010.7,14.6,10.7,,,,,,,,,,,31.0,20.5,,,,,,,,,,,,,,
2013-06-16,구미,26.5,21.0,446.0,32.5,1434.0,,,,,,,5.8,340.0,745.0,4.1,290.0,1903.0,2.2,1913.0,290.0,17.9,35.0,1439.0,61.1,20.5,1001.4,1010.4,101.0,1003.9,1739.0,1006.9,14.6,12.1,,,,,,,,,,,31.8,19.2,,,,,,,,,,,,,,
2013-06-17,구미,25.2,20.4,523.0,29.7,1552.0,,,,,,,8.9,290.0,1512.0,4.0,290.0,1152.0,2.2,1884.0,290.0,17.2,43.0,1405.0,62.8,19.6,996.6,1005.1,2.0,999.1,1743.0,1002.1,14.6,7.5,,,,,,,,,,,30.2,18.1,,,,,,,,,,,,,,
2013-06-18,구미,22.8,21.6,2018.0,26.1,1324.0,,7.5,1741.0,18.0,1738.0,39.5,7.0,290.0,1746.0,3.8,360.0,1742.0,1.1,924.0,270.0,21.0,69.0,2.0,90.3,25.0,991.3,1000.0,10.0,994.2,1709.0,996.8,14.6,0.2,,,,,,,,,,,24.5,21.4,,,,,,,,,,,,,,
2013-06-19,구미,25.0,20.8,509.0,30.9,1543.0,,3.0,500.0,7.0,412.0,12.5,6.9,320.0,18.0,3.7,320.0,22.0,1.3,1084.0,270.0,19.6,40.0,1516.0,75.0,22.8,994.8,1004.3,2241.0,995.0,1.0,1000.3,14.6,9.4,,,,,,,,,,,28.8,20.5,,,,,,,,,,,,,,
2013-06-20,구미,25.6,21.3,536.0,32.2,1632.0,,,,,,,4.1,340.0,1441.0,2.5,340.0,1449.0,1.1,967.0,270.0,19.8,41.0,1628.0,72.8,23.1,999.7,1006.6,2250.0,1003.8,1549.0,1005.2,14.6,7.6,,,,,,,,,,,27.9,20.2,,,,,,,,,,,,,,
2013-06-21,구미,24.5,21.7,451.0,28.3,1446.0,,0.0,,0.0,,0.0,7.6,70.0,2349.0,3.7,70.0,2354.0,1.5,1294.0,110.0,19.8,63.0,1501.0,76.0,23.2,1000.4,1007.9,2357.0,1004.6,1706.0,1005.9,14.6,2.1,,,,,,,,,,,26.8,21.2,,,,,,,,,,,,,,
2013-06-22,구미,24.7,21.2,512.0,29.5,1452.0,,,,,,,6.5,70.0,11.0,3.9,90.0,11.0,1.5,1310.0,70.0,18.6,49.0,1453.0,70.6,21.5,1001.5,1008.6,718.0,1005.5,1553.0,1007.0,14.6,6.1,,,,,,,,,,,29.5,20.8,,,,,,,,,,,,,,
2013-06-23,구미,22.9,21.0,2307.0,26.7,1315.0,,0.5,145.0,0.5,55.0,1.5,5.2,290.0,1110.0,3.3,290.0,1259.0,1.5,1315.0,290.0,18.0,52.0,1336.0,75.4,20.7,1001.2,1008.5,753.0,1005.0,1649.0,1006.7,14.6,2.3,,,,,,,,,,,24.9,19.1,,,,,,,,,,,,,,
2013-06-24,구미,24.4,19.0,404.0,29.8,1529.0,,,,,,,4.7,290.0,53.0,2.8,70.0,1141.0,1.5,1333.0,270.0,17.0,43.0,1326.0,65.9,19.4,1000.1,1006.8,2331.0,1004.4,1526.0,1005.7,14.6,11.3,,,,,,,,,,,30.0,17.5,,,,,,,,,,,,,,
2013-06-25,구미,23.8,20.3,2243.0,28.8,1217.0,,0.5,1935.0,1.0,2051.0,2.0,5.8,90.0,1741.0,4.2,70.0,1324.0,1.4,1240.0,270.0,18.8,52.0,1236.0,75.0,21.7,1000.6,1008.0,739.0,1004.8,1800.0,1006.1,14.6,4.8,,,,,,,,,,,28.1,19.8,,,,,,,,,,,,,,
2013-06-26,구미,24.6,20.1,207.0,29.7,1656.0,,0.5,52.0,1.0,38.0,1.5,4.1,90.0,1221.0,2.7,70.0,1226.0,1.2,1065.0,290.0,17.9,43.0,1623.0,68.8,20.5,996.9,1004.8,1.0,1000.7,1612.0,1002.4,14.6,8.1,,,,,,,,,,,29.0,20.1,,,,,,,,,,,,,,
2013-06-27,구미,24.7,20.7,521.0,29.7,1354.0,,,,,,,5.2,50.0,1456.0,3.2,70.0,1434.0,1.5,1321.0,110.0,18.4,51.0,1355.0,69.1,21.2,999.6,1006.3,2230.0,1003.9,1701.0,1005.2,14.6,4.4,,,,,,,,,,,29.2,19.7,,,,,,,,,,,,,,
2013-06-28,구미,25.1,22.0,2357.0,30.1,1450.0,,,,,,,6.1,70.0,1219.0,2.3,50.0,1458.0,1.2,1022.0,270.0,18.5,48.0,1416.0,68.5,21.3,1000.8,1008.4,2302.0,1004.8,1553.0,1006.3,14.6,5.2,,,,,,,,,,,30.4,21.0,,,,,,,,,,,,,,
2013-06-29,구미,26.2,19.6,521.0,32.4,1513.0,,,,,,,5.6,140.0,2238.0,2.9,70.0,1315.0,1.6,1366.0,270.0,17.8,35.0,1626.0,62.8,20.4,1005.1,1012.8,2344.0,1008.2,1.0,1010.7,14.6,11.4,,,,,,,,,,,32.6,18.7,,,,,,,,,,,,,,
2013-06-30,구미,26.1,19.9,510.0,32.7,1426.0,,,,,,,6.0,90.0,2202.0,3.3,70.0,1147.0,1.7,1430.0,110.0,18.5,41.0,1427.0,64.6,21.3,1005.6,1013.7,753.0,1008.4,1650.0,1011.1,14.6,10.7,,,,,,,,,,,32.3,18.9,,,,,,,,,,,,,,
2013-07-01,구미,26.6,20.7,515.0,32.1,1742.0,,,,,,,6.0,200.0,2113.0,2.8,140.0,2349.0,1.6,1342.0,270.0,19.0,40.0,1730.0,65.5,22.1,1003.1,1011.0,827.0,1006.0,1755.0,1008.7,14.6,11.3,,,,,,,,,,,32.2,19.7,,,,,,,,,,,,,,
2013-07-02,구미,26.8,22.1,529.0,29.8,1404.0,,0.5,730.0,1.0,704.0,1.0,8.7,160.0,1540.0,3.7,250.0,1940.0,2.0,1708.0,270.0,21.5,64.0,1442.0,73.4,25.7,997.2,1008.0,37.0,998.5,1832.0,1002.7,14.6,0.5,,,,,,,,,,,28.6,21.2,,,,,,,,,,,,,,
2013-07-03,구미,26.6,23.5,2400.0,31.3,1617.0,,1.0,504.0,2.5,414.0,5.0,6.9,160.0,418.0,3.0,270.0,1854.0,1.4,1219.0,270.0,22.2,54.0,1823.0,78.1,26.8,994.1,1001.6,950.0,998.0,545.0,999.6,14.6,6.1,,,,,,,,,,,28.9,22.5,,,,,,,,,,,,,,
2013-07-04,구미,25.0,22.7,320.0,30.4,1107.0,,10.0,1440.0,13.0,1358.0,33.0,6.3,230.0,1236.0,3.1,110.0,1408.0,1.1,990.0,290.0,22.6,66.0,1104.0,87.4,27.5,993.7,1000.7,1.0,997.6,1855.0,999.2,14.5,1.1,,,,,,,,,,,26.6,22.1,,,,,,,,,,,,,,
2013-07-05,구미,23.2,22.2,2354.0,24.6,1502.0,,5.0,135.0,11.0,232.0,74.5,4.8,290.0,552.0,2.5,290.0,554.0,0.8,658.0,270.0,21.9,89.0,931.0,93.0,26.2,992.5,1002.3,2357.0,995.0,457.0,998.0,14.5,0.0,,,,,,,,,,,25.3,21.6,,,,,,,,,,,,,,
2013-07-06,구미,26.0,21.5,405.0,31.2,1421.0,,0.1,416.0,0.1,326.0,0.1,7.3,290.0,1305.0,2.9,320.0,1021.0,0.9,777.0,270.0,22.0,54.0,1324.0,80.0,26.4,1000.2,1008.4,2302.0,1002.1,27.0,1005.7,14.5,7.5,,,,,,,,,,,29.2,20.9,,,,,,,,,,,,,,
2013-07-07,구미,24.3,22.5,310.0,26.4,1136.0,,1.5,1631.0,3.5,1628.0,8.5,7.0,180.0,943.0,3.3,160.0,950.0,1.2,1038.0,110.0,22.0,73.0,1137.0,87.4,26.4,1003.5,1010.0,2132.0,1007.8,336.0,1009.1,14.5,0.3,,,,,,,,,,,25.7,21.7,,,,,,,,,,,,,,
2013-07-08,구미,28.5,23.3,106.0,32.7,1249.0,,,,,,,9.3,140.0,1625.0,3.3,250.0,1446.0,2.0,1692.0,110.0,22.0,53.0,1320.0,69.0,26.5,1003.1,1009.8,8.0,1007.0,1730.0,1008.6,14.5,9.6,,,,,,,,,,,30.2,22.7,,,,,,,,,,,,,,
2013-07-09,구미,28.8,24.6,602.0,33.8,1344.0,,,,,,,6.3,270.0,48.0,3.2,290.0,1212.0,1.3,1137.0,140.0,22.5,46.0,1345.0,69.8,27.2,1001.8,1009.3,725.0,1005.3,1728.0,1007.3,14.5,7.0,,,,,,,,,,,30.8,23.8,,,,,,,,,,,,,,
2013-07-10,구미,29.2,24.0,441.0,34.1,1551.0,,,,,,,7.3,230.0,1734.0,3.1,70.0,1138.0,1.2,1051.0,140.0,23.2,52.0,1530.0,71.8,28.4,1001.1,1007.8,2310.0,1005.2,1802.0,1006.6,14.5,10.6,,,,,,,,,,,33.4,23.3,,,,,,,,,,,,,,
2013-07-11,구미,28.8,23.7,448.0,34.8,1701.0,,,,,,,5.3,140.0,1034.0,2.8,90.0,1033.0,1.3,1149.0,270.0,22.7,43.0,1613.0,71.4,27.5,1002.4,1009.1,2220.0,1006.5,1746.0,1007.9,14.5,12.0,,,,,,,,,,,34.1,22.9,,,,,,,,,,,,,,
2013-07-12,구미,26.9,23.9,433.0,31.9,1303.0,,,,,,,4.8,200.0,158.0,3.2,290.0,1552.0,1.4,1205.0,290.0,22.0,52.0,1258.0,75.8,26.4,1003.2,1010.0,2208.0,1008.0,443.0,1008.7,14.4,3.6,,,,,,,,,,,30.5,23.0,,,,,,,,,,,,,,
2013-07-13,구미,27.6,23.4,517.0,33.3,1306.0,,0.1,1556.0,0.1,1506.0,0.1,6.5,180.0,1526.0,3.2,90.0,1618.0,1.1,950.0,180.0,22.8,51.0,1220.0,76.8,27.8,1005.7,1012.6,2125.0,1009.4,35.0,1011.2,14.4,5.8,,,,,,,,,,,32.5,22.5,,,,,,,,,,,,,,
2013-07-14,구미,26.7,22.9,2214.0,33.0,1354.0,,1.5,1603.0,1.5,1513.0,1.5,12.2,320.0,1549.0,5.9,290.0,1558.0,1.3,1141.0,270.0,21.8,49.0,1400.0,76.9,26.2,1006.9,1014.4,1601.0,1011.0,1403.0,1012.4,14.4,3.0,,,,,,,,,,,31.7,22.6,,,,,,,,,,,,,,
2013-07-15,구미,26.9,22.2,245.0,32.1,1414.0,,0.1,427.0,0.1,337.0,0.1,6.2,110.0,1951.0,2.9,110.0,1939.0,1.2,1029.0,110.0,21.8,56.0,1639.0,75.1,26.1,1006.4,1013.7,1.0,1010.2,1515.0,1011.9,14.4,5.6,,,,,,,,,,,30.6,21.9,,,,,,,,,,,,,,
2013-07-16,구미,27.9,22.3,358.0,33.0,1422.0,,,,,,,8.5,250.0,1434.0,3.6,230.0,1438.0,1.7,1443.0,230.0,20.2,44.0,1450.0,65.1,23.7,1004.1,1011.5,1.0,1007.4,1740.0,1009.6,14.4,12.1,,,,,,,,,,,33.2,21.3,,,,,,,,,,,,,,
2013-07-17,구미,27.7,24.2,109.0,32.3,1457.0,,,,,,,4.4,270.0,1659.0,2.6,290.0,1700.0,1.3,1122.0,270.0,21.6,53.0,1458.0,70.3,25.8,1003.4,1010.6,928.0,1007.3,1709.0,1009.0,14.4,5.1,,,,,,,,,,,32.4,22.8,,,,,,,,,,,,,,
2013-07-18,구미,27.8,24.0,528.0,33.4,1530.0,,5.5,1845.0,11.0,1808.0,11.0,8.1,320.0,1848.0,5.5,320.0,1851.0,1.2,1057.0,270.0,21.7,45.0,1501.0,72.1,26.1,1004.6,1011.6,2251.0,1008.4,1705.0,1010.1,14.3,7.4,,,,,,,,,,,34.5,23.3,,,,,,,,,,,,,,
2013-07-19,구미,26.7,23.5,306.0,33.0,1524.0,,2.5,1853.0,5.5,1838.0,5.5,6.7,270.0,1938.0,3.9,270.0,1942.0,1.0,854.0,270.0,23.0,49.0,1618.0,81.8,28.2,1004.8,1011.8,848.0,1008.7,1550.0,1010.3,14.3,7.5,,,,,,,,,,,29.4,23.1,,,,,,,,,,,,,,
2013-07-20,구미,27.1,22.9,458.0,32.2,1303.0,,3.0,1351.0,3.5,1335.0,3.5,6.0,230.0,1353.0,3.1,70.0,1621.0,0.9,809.0,270.0,23.1,55.0,1638.0,80.5,28.3,1003.3,1010.9,647.0,1006.6,1742.0,1008.8,14.3,7.1,,,,,,,,,,,30.2,22.4,,,,,,,,,,,,,,
2013-07-21,구미,26.9,23.0,526.0,32.3,1409.0,,2.0,1459.0,2.0,1409.0,2.0,6.6,200.0,1448.0,3.2,180.0,1455.0,1.1,956.0,270.0,22.9,58.0,1410.0,80.0,27.9,1001.9,1008.6,2357.0,1006.2,1410.0,1007.5,14.3,7.8,,,,,,,,,,,29.4,22.5,,,,,,,,,,,,,,
2013-07-22,구미,28.5,24.4,157.0,34.6,1507.0,,,,,,,5.6,200.0,1854.0,2.6,160.0,1625.0,1.0,889.0,270.0,22.7,49.0,1507.0,72.8,27.6,1003.0,1010.1,945.0,1006.8,1753.0,1008.5,14.2,10.2,,,,,,,,,,,31.4,23.8,,,,,,,,,,,,,,
2013-07-23,구미,26.6,24.4,326.0,30.5,959.0,,1.0,1243.0,3.5,1225.0,5.5,5.3,90.0,927.0,2.4,110.0,944.0,0.9,756.0,290.0,23.5,63.0,1000.0,83.4,28.9,1000.2,1009.1,6.0,1003.4,2339.0,1005.8,14.2,1.8,,,,,,,,,,,28.7,23.8,,,,,,,,,,,,,,
2013-07-24,구미,26.7,23.4,2346.0,31.3,1623.0,,,,,,,7.2,320.0,1633.0,4.3,290.0,1648.0,1.3,1088.0,270.0,22.6,59.0,931.0,79.5,27.5,995.2,1003.4,1.0,999.1,1614.0,1000.7,14.2,4.0,,,,,,,,,,,27.9,22.4,,,,,,,,,,,,,,
2013-07-25,구미,26.7,21.4,512.0,32.4,1625.0,,,,,,,7.8,270.0,1216.0,4.7,290.0,1231.0,1.8,1598.0,290.0,19.9,44.0,1553.0,68.8,23.3,996.4,1002.8,840.0,1000.9,1712.0,1001.9,14.2,11.2,,,,,,,,,,,29.6,20.3,,,,,,,,,,,,,,
2013-07-26,구미,27.4,22.2,511.0,32.9,1335.0,,,,,,,8.5,340.0,1137.0,4.0,290.0,1641.0,1.7,1502.0,290.0,20.7,45.0,1553.0,69.5,24.5,997.4,1004.8,2349.0,1001.4,1541.0,1002.9,14.1,9.9,,,,,,,,,,,31.8,21.4,,,,,,,,,,,,,,
2013-07-27,구미,27.3,22.7,415.0,33.3,1321.0,,,,,,,5.9,360.0,1251.0,3.7,320.0,641.0,1.8,1514.0,290.0,20.3,36.0,1315.0,67.3,23.8,999.5,1006.1,1011.0,1003.9,1737.0,1005.0,14.1,6.4,,,,,,,,,,,32.0,21.0,,,,,,,,,,,,,,
2013-07-28,구미,25.9,23.5,634.0,28.1,1531.0,,0.5,444.0,1.0,537.0,2.0,4.4,320.0,645.0,2.6,270.0,625.0,1.0,894.0,270.0,22.9,74.0,1512.0,84.3,27.9,999.2,1007.1,1002.0,1002.7,2351.0,1004.7,14.1,0.0,,,,,,,,,,,28.4,23.1,,,,,,,,,,,,,,
2013-07-29,구미,27.9,24.0,2355.0,34.0,1503.0,,0.5,806.0,0.5,716.0,0.5,6.9,270.0,1449.0,4.0,290.0,1615.0,1.5,1279.0,270.0,22.9,44.0,1616.0,76.5,28.0,996.3,1003.2,111.0,1000.3,1521.0,1001.8,14.1,9.3,,,,,,,,,,,31.6,22.6,,,,,,,,,,,,,,
2013-07-30,구미,25.8,21.9,528.0,33.0,1348.0,,11.5,1636.0,15.5,1546.0,18.0,9.1,270.0,1641.0,5.3,290.0,1641.0,0.9,745.0,270.0,21.9,54.0,1349.0,81.1,26.3,997.2,1004.0,628.0,1000.7,1514.0,1002.7,14.0,4.3,,,,,,,,,,,30.3,21.0,,,,,,,,,,,,,,
2013-07-31,구미,27.3,23.4,254.0,31.5,1553.0,,1.0,910.0,2.5,857.0,3.0,4.1,320.0,1414.0,2.4,320.0,1354.0,0.9,786.0,270.0,24.5,68.0,1553.0,85.3,30.7,996.8,1004.4,2338.0,1001.1,1603.0,1002.2,14.0,3.5,,,,,,,,,,,29.6,23.2,,,,,,,,,,,,,,
2013-08-01,구미,27.2,24.6,252.0,33.2,1358.0,,9.0,1718.0,13.5,1656.0,17.5,4.9,160.0,1830.0,2.5,180.0,1544.0,0.7,641.0,50.0,24.0,56.0,1326.0,84.4,29.9,1001.3,1009.8,2342.0,1004.3,14.0,1006.8,14.0,4.5,,,,,,,,,,,30.3,24.1,,,,,,,,,,,,,,
2013-08-02,구미,26.8,23.4,2317.0,31.3,1417.0,,2.5,2257.0,4.0,2211.0,4.5,7.4,360.0,2239.0,3.7,360.0,2239.0,1.2,1077.0,70.0,23.5,65.0,1417.0,83.1,29.0,1005.8,1013.2,2253.0,1009.6,19.0,1011.3,14.0,3.1,,,,,,,,,,,29.5,23.2,,,,,,,,,,,,,,
2013-08-03,구미,25.8,22.9,245.0,32.0,1520.0,,18.5,1748.0,39.0,1723.0,46.5,8.6,270.0,1748.0,4.8,290.0,1750.0,0.7,606.0,110.0,23.0,60.0,1521.0,85.5,28.0,1004.7,1012.9,1.0,1008.1,1614.0,1010.3,13.9,4.5,,,,,,,,,,,30.0,23.2,,,,,,,,,,,,,,
2013-08-04,구미,27.0,23.9,32.0,32.5,1200.0,,1.0,1321.0,1.5,1247.0,2.0,5.8,290.0,1312.0,3.7,270.0,1319.0,0.7,581.0,270.0,23.6,62.0,1550.0,82.9,29.2,999.7,1008.3,1.0,1003.3,1749.0,1005.2,13.9,6.2,,,,,,,,,,,29.5,23.9,,,,,,,,,,,,,,
2013-08-05,구미,28.0,23.7,523.0,33.5,1536.0,,0.1,1316.0,0.1,1226.0,0.1,6.7,180.0,1339.0,2.9,180.0,1308.0,0.9,775.0,250.0,23.0,51.0,1539.0,76.3,28.1,998.6,1005.4,2340.0,1002.1,1658.0,1004.1,13.9,10.8,,,,,,,,,,,31.5,23.4,,,,,,,,,,,,,,
2013-08-06,구미,26.5,22.3,1656.0,34.6,1423.0,,12.5,1630.0,30.0,1558.0,36.5,10.9,140.0,1504.0,4.0,140.0,1638.0,1.0,858.0,140.0,22.6,55.0,1424.0,81.3,27.5,1001.7,1010.4,1635.0,1004.7,1552.0,1007.2,13.8,8.3,,,,,,,,,,,31.1,21.9,,,,,,,,,,,,,,
2013-08-07,구미,28.0,22.3,146.0,35.0,1513.0,,,,,,,4.3,50.0,1124.0,2.4,70.0,1127.0,0.8,728.0,270.0,24.1,54.0,1448.0,81.3,30.2,1002.0,1009.6,808.0,1005.1,1724.0,1007.5,13.8,7.4,,,,,,,,,,,31.2,22.4,,,,,,,,,,,,,,
2013-08-08,구미,29.9,25.5,556.0,35.8,1440.0,,,,,,,6.0,290.0,1246.0,3.5,320.0,1247.0,1.3,1130.0,270.0,24.3,45.0,1512.0,74.5,30.4,999.8,1006.9,221.0,1003.6,1735.0,1005.2,13.8,10.7,,,,,,,,,,,32.8,25.3,,,,,,,,,,,,,,
2013-08-09,구미,30.1,24.6,557.0,36.2,1600.0,,,,,,,6.0,340.0,1345.0,3.1,320.0,1345.0,1.3,1139.0,270.0,24.3,49.0,1545.0,73.3,30.3,999.7,1006.7,2356.0,1003.9,1531.0,1005.1,13.7,11.4,,,,,,,,,,,33.2,24.3,,,,,,,,,,,,,,
2013-08-10,구미,28.6,24.9,2349.0,36.7,1319.0,,0.1,1337.0,0.2,1310.0,0.2,13.3,340.0,1336.0,7.3,320.0,1339.0,1.5,1276.0,270.0,23.7,50.0,1322.0,76.6,29.4,1003.3,1011.6,1400.0,1006.5,39.0,1008.8,13.7,10.7,,,,,,,,,,,32.9,24.5,,,,,,,,,,,,,,
2013-08-11,구미,29.4,24.0,505.0,35.4,1544.0,,,,,,,4.6,340.0,1414.0,2.9,340.0,1422.0,1.0,853.0,270.0,24.2,45.0,1545.0,75.6,30.3,1005.1,1012.0,823.0,1009.1,1756.0,1010.6,13.7,10.5,,,,,,,,,,,34.4,23.9,,,,,,,,,,,,,,
2013-08-12,구미,30.2,25.7,549.0,35.8,1455.0,,,,,,,4.3,90.0,1249.0,2.3,70.0,1250.0,1.3,1122.0,270.0,23.7,46.0,1506.0,70.6,29.4,1005.0,1012.1,640.0,1008.8,1721.0,1010.4,13.7,11.5,,,,,,,,,,,36.0,24.8,,,,,,,,,,,,,,
2013-08-13,구미,29.2,25.0,545.0,34.7,1433.0,,,,,,,5.0,290.0,943.0,3.1,340.0,943.0,1.7,1440.0,290.0,22.7,47.0,1417.0,69.9,27.5,1004.8,1012.0,806.0,1008.7,1817.0,1010.3,13.6,11.4,,,,,,,,,,,36.0,24.1,,,,,,,,,,,,,,
