≥‚/ø˘/¿œ,√¯¡§º“∏Ì_DAY,∫∏ªÛ∑˘ºˆ¿ß_DAY,∫∏«œ∑˘ºˆ¿ß_DAY,¿Ø¿‘∑Æ_DAY,¿˙ºˆ∑Æ_DAY,∞¯øÎ∑Æ_DAY,√—πÊ∑˘∑Æ_DAY
2021-01-26,«’√µ°§√¢≥Á∫∏,4.960,4.940,18.715, ,18.422,20.881
2021-01-25,«’√µ°§√¢≥Á∫∏,4.990,4.980,18.928, ,100.041,98.401
2021-01-24,«’√µ°§√¢≥Á∫∏,4.970,4.970,18.786, ,100.999,103.458
2021-01-23,«’√µ°§√¢≥Á∫∏,5.000,5.000,18.999, ,112.273,108.174
2021-01-22,«’√µ°§√¢≥Á∫∏,4.950,4.940,18.645, ,40.183,39.363
2021-01-21,«’√µ°§√¢≥Á∫∏,4.940,4.930,18.574, ,42.338,40.698
2021-01-20,«’√µ°§√¢≥Á∫∏,4.920,4.920,18.432, ,30.275,36.013
2021-01-19,«’√µ°§√¢≥Á∫∏,4.990,5.000,18.928, ,120.224,115.305
2021-01-18,«’√µ°§√¢≥Á∫∏,4.930,4.930,18.503, ,34.785,37.244
2021-01-17,«’√µ°§√¢≥Á∫∏,4.960,4.950,18.715, ,29.580,28.760
2021-01-16,«’√µ°§√¢≥Á∫∏,4.950,4.950,18.645, ,81.023,78.564
2021-01-15,«’√µ°§√¢≥Á∫∏,4.920,4.910,18.432, ,50.065,57.540
2021-01-14,«’√µ°§√¢≥Á∫∏,5.010,5.010,19.078, ,59.471,55.275
2021-01-13,«’√µ°§√¢≥Á∫∏,4.960,4.960,18.715, ,62.015,62.835
2021-01-12,«’√µ°§√¢≥Á∫∏,4.970,4.970,18.786, ,47.121,47.941
2021-01-11,«’√µ°§√¢≥Á∫∏,4.980,4.980,18.857, ,83.608,80.329
2021-01-10,«’√µ°§√¢≥Á∫∏,4.940,4.940,18.574, ,36.412,33.133
2021-01-09,«’√µ°§√¢≥Á∫∏,4.900,4.890,18.291, ,3.443,4.263
2021-01-08,«’√µ°§√¢≥Á∫∏,4.910,4.920,18.361, ,13.243,17.342
2021-01-07,«’√µ°§√¢≥Á∫∏,4.960,4.950,18.715, ,135.928,135.108
2021-01-06,«’√µ°§√¢≥Á∫∏,4.950,4.950,18.645, ,37.542,36.722
2021-01-05,«’√µ°§√¢≥Á∫∏,4.940,4.940,18.574, ,20.095,18.455
2021-01-04,«’√µ°§√¢≥Á∫∏,4.920,4.910,18.432, ,3.903,3.083
2021-01-03,«’√µ°§√¢≥Á∫∏,4.910,4.950,18.361, ,42.340,40.700
2021-01-02,«’√µ°§√¢≥Á∫∏,4.890,4.920,18.220, ,125.515,129.614
2021-01-01,«’√µ°§√¢≥Á∫∏,4.940,4.980,18.574, ,160.459,159.639
2022-12-31,«’√µ°§√¢≥Á∫∏,4.986,4.940,18.896, ,65.481,65.850
2022-12-30,«’√µ°§√¢≥Á∫∏,4.990,4.940,18.928, ,65.629,64.809
2022-12-29,«’√µ°§√¢≥Á∫∏,4.980,4.930,18.857, ,68.650,69.470
2022-12-28,«’√µ°§√¢≥Á∫∏,4.990,4.950,18.928, ,65.036,65.036
2022-12-27,«’√µ°§√¢≥Á∫∏,4.990,4.950,18.928, ,61.395,59.755
2022-12-26,«’√µ°§√¢≥Á∫∏,4.970,4.930,18.786, ,40.541,38.901
2022-12-25,«’√µ°§√¢≥Á∫∏,4.950,4.910,18.645, ,30.519,35.535
2022-12-24,«’√µ°§√¢≥Á∫∏,5.010,4.970,19.078, ,87.675,74.462
2022-12-23,«’√µ°§√¢≥Á∫∏,4.850,4.800,17.936, ,71.546,74.005
2022-12-22,«’√µ°§√¢≥Á∫∏,4.880,4.830,18.149, ,34.637,57.311
2022-12-21,«’√µ°§√¢≥Á∫∏,5.140,4.890,20.108, ,40.996,63.001
2022-12-20,«’√µ°§√¢≥Á∫∏,5.380,4.890,22.009, ,93.055,116.646
2022-12-19,«’√µ°§√¢≥Á∫∏,5.637,4.830,24.047, ,110.812,117.478
2022-12-18,«’√µ°§√¢≥Á∫∏,5.710,4.810,24.623, ,102.419,102.419
2022-12-17,«’√µ°§√¢≥Á∫∏,5.710,4.800,24.623, ,102.226,104.977
2022-12-16,«’√µ°§√¢≥Á∫∏,5.740,4.810,24.861, ,90.205,103.041
2022-12-15,«’√µ°§√¢≥Á∫∏,5.880,4.870,25.970, ,91.761,121.038
2022-12-14,«’√µ°§√¢≥Á∫∏,6.190,4.830,28.500, ,90.557,112.852
2022-12-13,«’√µ°§√¢≥Á∫∏,6.422,4.840,30.426, ,97.351,126.033
2022-12-12,«’√µ°§√¢≥Á∫∏,6.720,4.860,32.904, ,77.558,90.062
2022-12-11,«’√µ°§√¢≥Á∫∏,6.850,4.890,33.984, ,69.400,74.209
2022-12-10,«’√µ°§√¢≥Á∫∏,6.900,4.850,34.400, ,61.805,56.996
2022-12-09,«’√µ°§√¢≥Á∫∏,6.850,4.810,33.984, ,61.072,73.576
2022-12-08,«’√µ°§√¢≥Á∫∏,6.980,4.840,35.065, ,73.565,85.552
2022-12-07,«’√µ°§√¢≥Á∫∏,7.100,4.910,36.100, ,104.294,137.504
2022-12-06,«’√µ°§√¢≥Á∫∏,7.430,4.950,38.970, ,91.927,108.029
2022-12-05,«’√µ°§√¢≥Á∫∏,7.590,4.860,40.361, ,72.223,98.298
2022-12-04,«’√µ°§√¢≥Á∫∏,7.849,4.910,42.614, ,109.784,136.323
2022-12-03,«’√µ°§√¢≥Á∫∏,8.107,4.900,44.907, ,102.960,134.988
2022-12-02,«’√µ°§√¢≥Á∫∏,8.410,4.920,47.674, ,103.538,115.082
2022-12-01,«’√µ°§√¢≥Á∫∏,8.519,4.860,48.671, ,102.145,135.041
2022-11-30,«’√µ°§√¢≥Á∫∏,8.830,4.880,51.514, ,161.187,154.839
2022-11-29,«’√µ°§√¢≥Á∫∏,8.770,5.050,50.965, ,142.048,141.371
2022-11-28,«’√µ°§√¢≥Á∫∏,8.764,4.860,50.907, ,67.780,75.864
2022-11-27,«’√µ°§√¢≥Á∫∏,8.840,4.880,51.605, ,72.508,62.795
2022-11-26,«’√µ°§√¢≥Á∫∏,8.748,4.870,50.766, ,61.370,64.354
2022-11-25,«’√µ°§√¢≥Á∫∏,8.776,4.820,51.024, ,57.019,49.708
2022-11-24,«’√µ°§√¢≥Á∫∏,8.707,4.790,50.392, ,68.364,68.745
2022-11-23,«’√µ°§√¢≥Á∫∏,8.711,4.710,50.425, ,63.671,73.098
2022-11-22,«’√µ°§√¢≥Á∫∏,8.800,4.480,51.239, ,63.384,61.649
2022-11-21,«’√µ°§√¢≥Á∫∏,8.784,4.360,51.089, ,90.071,84.400
2022-11-20,«’√µ°§√¢≥Á∫∏,8.730,4.040,50.599, ,47.668,52.186
2022-11-19,«’√µ°§√¢≥Á∫∏,8.773,3.730,50.990, ,64.562,60.044
2022-11-18,«’√µ°§√¢≥Á∫∏,8.730,3.370,50.599, ,96.809,105.951
2022-11-17,«’√µ°§√¢≥Á∫∏,8.816,3.000,51.389, ,125.494,120.585
2022-11-16,«’√µ°§√¢≥Á∫∏,8.770,3.440,50.965, ,162.905,167.910
2022-11-15,«’√µ°§√¢≥Á∫∏,8.817,3.630,51.397, ,193.238,197.756
2022-11-14,«’√µ°§√¢≥Á∫∏,8.860,2.810,51.788, ,92.690,87.982
2022-11-13,«’√µ°§√¢≥Á∫∏,8.816,2.760,51.381, ,82.796,75.770
2022-11-12,«’√µ°§√¢≥Á∫∏,8.749,2.690,50.774, ,40.439,46.883
2022-11-11,«’√µ°§√¢≥Á∫∏,8.810,2.710,51.331, ,42.060,30.040
2022-11-10,«’√µ°§√¢≥Á∫∏,8.696,2.750,50.292, ,40.736,42.175
2022-11-09,«’√µ°§√¢≥Á∫∏,8.710,2.760,50.417, ,55.645,61.517
2022-11-08,«’√µ°§√¢≥Á∫∏,8.766,2.910,50.924, ,101.415,91.596
2022-11-07,«’√µ°§√¢≥Á∫∏,8.673,2.770,50.076, ,54.797,65.092
2022-11-06,«’√µ°§√¢≥Á∫∏,8.770,2.690,50.965, ,43.085,38.853
2022-11-05,«’√µ°§√¢≥Á∫∏,8.730,2.720,50.599, ,43.105,49.549
2022-11-04,«’√µ°§√¢≥Á∫∏,8.791,2.760,51.156, ,51.251,48.077
2022-11-03,«’√µ°§√¢≥Á∫∏,8.761,2.790,50.882, ,66.420,68.822
2022-11-02,«’√µ°§√¢≥Á∫∏,8.784,2.750,51.089, ,66.544,64.047
2022-11-01,«’√µ°§√¢≥Á∫∏,8.760,2.730,50.874, ,54.804,54.804
2022-10-31,«’√µ°§√¢≥Á∫∏,8.760,2.750,50.874, ,49.169,39.646
2022-10-30,«’√µ°§√¢≥Á∫∏,8.670,2.790,50.051, ,59.425,61.541
2022-10-29,«’√µ°§√¢≥Á∫∏,8.690,2.790,50.234, ,52.457,51.399
2022-10-28,«’√µ°§√¢≥Á∫∏,8.680,2.810,50.142, ,56.230,69.139
2022-10-27,«’√µ°§√¢≥Á∫∏,8.802,2.820,51.258, ,67.956,61.396
2022-10-26,«’√µ°§√¢≥Á∫∏,8.740,2.750,50.691, ,56.888,50.540
2022-10-25,«’√µ°§√¢≥Á∫∏,8.680,2.770,50.142, ,62.615,64.520
2022-10-24,«’√µ°§√¢≥Á∫∏,8.698,2.750,50.307, ,49.518,63.485
2022-10-23,«’√µ°§√¢≥Á∫∏,8.830,2.780,51.514, ,54.711,47.304
2022-10-22,«’√µ°§√¢≥Á∫∏,8.760,2.800,50.874, ,69.902,68.844
2022-10-21,«’√µ°§√¢≥Á∫∏,8.750,2.750,50.782, ,75.933,78.049
2022-10-20,«’√µ°§√¢≥Á∫∏,8.770,2.710,50.965, ,60.570,55.280
2022-10-19,«’√µ°§√¢≥Á∫∏,8.720,2.710,50.508, ,65.502,64.232
2022-10-18,«’√µ°§√¢≥Á∫∏,8.708,2.730,50.398, ,54.602,52.909
2022-10-17,«’√µ°§√¢≥Á∫∏,8.692,2.780,50.252, ,69.229,75.154
2022-10-16,«’√µ°§√¢≥Á∫∏,8.748,2.760,50.764, ,66.299,78.149
2022-10-15,«’√µ°§√¢≥Á∫∏,8.860,2.810,51.788, ,74.020,60.265
2022-10-14,«’√µ°§√¢≥Á∫∏,8.730,2.790,50.599, ,59.310,61.215
2022-10-13,«’√µ°§√¢≥Á∫∏,8.748,2.890,50.764, ,99.380,102.766
2022-10-12,«’√µ°§√¢≥Á∫∏,8.780,2.790,51.056, ,78.056,78.479
2022-10-11,«’√µ°§√¢≥Á∫∏,8.784,2.860,51.093, ,68.275,68.910
2022-10-10,«’√µ°§√¢≥Á∫∏,8.790,2.840,51.148, ,79.982,80.405
2022-10-09,«’√µ°§√¢≥Á∫∏,8.794,2.890,51.184, ,95.628,95.840
2022-10-08,«’√µ°§√¢≥Á∫∏,8.796,2.830,51.203, ,85.889,92.872
2022-10-07,«’√µ°§√¢≥Á∫∏,8.862,2.830,51.806, ,118.930,112.370
2022-10-06,«’√µ°§√¢≥Á∫∏,8.800,3.080,51.239, ,163.012,166.186
2022-10-05,«’√µ°§√¢≥Á∫∏,8.830,2.890,51.514, ,164.397,150.430
2022-10-04,«’√µ°§√¢≥Á∫∏,8.698,3.470,50.307, ,192.748,201.424
2022-10-03,«’√µ°§√¢≥Á∫∏,8.780,2.830,51.056, ,78.740,74.931
2022-10-02,«’√µ°§√¢≥Á∫∏,8.744,2.890,50.727, ,103.519,113.677
2022-10-01,«’√µ°§√¢≥Á∫∏,8.840,2.840,51.605, ,87.694,74.997
2022-09-30,«’√µ°§√¢≥Á∫∏,8.720,2.910,50.508, ,103.135,108.849
2022-09-29,«’√µ°§√¢≥Á∫∏,8.774,2.850,51.002, ,83.743,78.029
2022-09-28,«’√µ°§√¢≥Á∫∏,8.720,3.060,50.508, ,93.104,107.917
2022-09-27,«’√µ°§√¢≥Á∫∏,8.860,2.890,51.788, ,99.793,91.540
2022-09-26,«’√µ°§√¢≥Á∫∏,8.782,2.890,51.075, ,101.332,110.643
2022-09-25,«’√µ°§√¢≥Á∫∏,8.870,2.850,51.879, ,84.563,71.020
2022-09-24,«’√µ°§√¢≥Á∫∏,8.742,3.090,50.709, ,88.667,94.804
2022-09-23,«’√µ°§√¢≥Á∫∏,8.800,3.110,51.239, ,112.125,108.951
2022-09-22,«’√µ°§√¢≥Á∫∏,8.770,3.140,50.965, ,103.945,105.003
2022-09-21,«’√µ°§√¢≥Á∫∏,8.780,3.040,51.056, ,144.307,150.655
2022-09-20,«’√µ°§√¢≥Á∫∏,8.840,3.360,51.605, ,160.766,147.011
2022-09-19,«’√µ°§√¢≥Á∫∏,8.710,3.320,50.417, ,164.773,175.354
2022-09-18,«’√µ°§√¢≥Á∫∏,8.810,3.360,51.331, ,149.442,143.094
2022-09-17,«’√µ°§√¢≥Á∫∏,8.750,3.560,50.782, ,171.181,196.575
2022-09-16,«’√µ°§√¢≥Á∫∏,8.990,3.800,52.976, ,115.426,143.603
2022-09-15,«’√µ°§√¢≥Á∫∏,9.270,4.350,55.411, ,153.765,192.195
2022-09-14,«’√µ°§√¢≥Á∫∏,9.624,4.450,58.731, ,255.748,376.656
2022-09-13,«’√µ°§√¢≥Á∫∏,10.446,5.220,69.177, ,279.145,295.572
2022-09-12,«’√µ°§√¢≥Á∫∏,10.570,5.100,70.597, ,297.166,301.403
2022-09-11,«’√µ°§√¢≥Á∫∏,10.610,5.090,70.963, ,313.197,319.553
2022-09-10,«’√µ°§√¢≥Á∫∏,10.670,5.170,71.512, ,396.220,390.076
2022-09-09,«’√µ°§√¢≥Á∫∏,10.612,5.370,70.981, ,560.758,575.377
2022-09-08,«’√µ°§√¢≥Á∫∏,10.750,5.420,72.244, ,744.488,743.429
2022-09-07,«’√µ°§√¢≥Á∫∏,10.740,6.880,72.153, ,2096.694,2135.359
2022-09-06,«’√µ°§√¢≥Á∫∏,11.096,10.680,75.493, ,3147.776,2854.360
2022-09-05,«’√µ°§√¢≥Á∫∏,8.680,3.720,50.142, ,337.850,349.489
2022-09-04,«’√µ°§√¢≥Á∫∏,8.790,3.490,51.148, ,213.940,225.579
2022-09-03,«’√µ°§√¢≥Á∫∏,8.900,4.180,52.153, ,330.981,320.400
2022-09-02,«’√µ°§√¢≥Á∫∏,8.800,3.500,51.239, ,383.260,386.434
2022-09-01,«’√µ°§√¢≥Á∫∏,8.830,5.090,51.514, ,709.605,713.414
2022-08-31,«’√µ°§√¢≥Á∫∏,8.866,4.920,51.843, ,475.613,461.223
2022-08-30,«’√µ°§√¢≥Á∫∏,8.730,3.430,50.599, ,212.973,227.786
2022-08-29,«’√µ°§√¢≥Á∫∏,8.870,3.540,51.879, ,98.958,92.398
2022-08-28,«’√µ°§√¢≥Á∫∏,8.808,3.150,51.312, ,129.254,125.233
2022-08-27,«’√µ°§√¢≥Á∫∏,8.770,3.380,50.965, ,116.158,115.100
2022-08-26,«’√µ°§√¢≥Á∫∏,8.760,3.370,50.874, ,177.709,189.983
2022-08-25,«’√µ°§√¢≥Á∫∏,8.876,3.720,51.934, ,203.448,190.116
2022-08-24,«’√µ°§√¢≥Á∫∏,8.750,3.740,50.782, ,266.395,277.399
2022-08-23,«’√µ°§√¢≥Á∫∏,8.854,3.620,51.733, ,211.329,207.732
2022-08-22,«’√µ°§√¢≥Á∫∏,8.820,3.860,51.422, ,241.851,236.561
2022-08-21,«’√µ°§√¢≥Á∫∏,8.770,4.200,50.965, ,508.042,497.461
2022-08-20,«’√µ°§√¢≥Á∫∏,8.670,4.140,50.051, ,311.910,319.317
2022-08-19,«’√µ°§√¢≥Á∫∏,8.740,3.970,50.691, ,331.335,338.742
2022-08-18,«’√µ°§√¢≥Á∫∏,8.810,4.230,51.331, ,553.146,548.914
2022-08-17,«’√µ°§√¢≥Á∫∏,8.770,4.690,50.965, ,514.595,519.885
2022-08-16,«’√µ°§√¢≥Á∫∏,8.820,5.380,51.422, ,627.671,618.360
2022-08-15,«’√µ°§√¢≥Á∫∏,8.732,4.170,50.618, ,367.033,374.228
2022-08-14,«’√µ°§√¢≥Á∫∏,8.800,4.420,51.239, ,494.698,502.105
2022-08-13,«’√µ°§√¢≥Á∫∏,8.870,4.160,51.879, ,493.955,478.084
2022-08-12,«’√µ°§√¢≥Á∫∏,8.720,4.200,50.508, ,962.030,982.133
2022-08-11,«’√µ°§√¢≥Á∫∏,8.910,5.620,52.245, ,925.177,918.829
2022-08-10,«’√µ°§√¢≥Á∫∏,8.850,3.900,51.696, ,115.566,119.798
2022-08-09,«’√µ°§√¢≥Á∫∏,8.890,3.020,52.062, ,50.940,40.359
2022-08-08,«’√µ°§√¢≥Á∫∏,8.790,3.020,51.148, ,47.552,76.802
2022-08-07,«’√µ°§√¢≥Á∫∏,9.070,3.110,53.675, ,67.016,47.288
2022-08-06,«’√µ°§√¢≥Á∫∏,8.880,3.370,51.971, ,83.282,98.992
2022-08-05,«’√µ°§√¢≥Á∫∏,9.030,3.730,53.328, ,89.914,93.329
2022-08-04,«’√µ°§√¢≥Á∫∏,9.064,4.190,53.623, ,130.269,128.461
2022-08-03,«’√µ°§√¢≥Á∫∏,9.046,4.190,53.467, ,171.401,193.227
2022-08-02,«’√µ°§√¢≥Á∫∏,9.263,4.160,55.353, ,129.362,104.925
2022-08-01,«’√µ°§√¢≥Á∫∏,9.020,4.130,53.241, ,104.590,71.897
2022-07-31,«’√µ°§√¢≥Á∫∏,8.710,4.060,50.417, ,74.710,80.000
2022-07-30,«’√µ°§√¢≥Á∫∏,8.760,3.950,50.874, ,75.248,77.364
2022-07-29,«’√µ°§√¢≥Á∫∏,8.780,4.020,51.056, ,68.808,70.924
2022-07-28,«’√µ°§√¢≥Á∫∏,8.800,3.980,51.239, ,54.373,35.116
2022-07-27,«’√µ°§√¢≥Á∫∏,8.618,3.970,49.575, ,103.963,118.776
2022-07-26,«’√µ°§√¢≥Á∫∏,8.758,4.080,50.855, ,154.569,154.781
2022-07-25,«’√µ°§√¢≥Á∫∏,8.760,4.240,50.874, ,175.144,189.957
2022-07-24,«’√µ°§√¢≥Á∫∏,8.900,4.160,52.153, ,120.489,102.290
2022-07-23,«’√µ°§√¢≥Á∫∏,8.728,4.280,50.581, ,144.885,145.731
2022-07-22,«’√µ°§√¢≥Á∫∏,8.736,4.320,50.654, ,161.704,174.189
2022-07-21,«’√µ°§√¢≥Á∫∏,8.854,4.110,51.733, ,156.200,160.009
2022-07-20,«’√µ°§√¢≥Á∫∏,8.890,4.300,52.062, ,202.627,196.702
2022-07-19,«’√µ°§√¢≥Á∫∏,8.834,4.220,51.550, ,289.266,290.959
2022-07-18,«’√µ°§√¢≥Á∫∏,8.850,4.300,51.696, ,215.457,209.955
2022-07-17,«’√µ°§√¢≥Á∫∏,8.798,3.990,51.221, ,102.827,107.271
2022-07-16,«’√µ°§√¢≥Á∫∏,8.840,4.020,51.605, ,124.337,119.258
2022-07-15,«’√µ°§√¢≥Á∫∏,8.792,4.070,51.166, ,179.645,179.433
2022-07-14,«’√µ°§√¢≥Á∫∏,8.790,4.230,51.148, ,187.702,180.645
2022-07-13,«’√µ°§√¢≥Á∫∏,8.723,3.940,50.538, ,145.915,159.744
2022-07-12,«’√µ°§√¢≥Á∫∏,8.854,4.070,51.733, ,159.975,142.623
2022-07-11,«’√µ°§√¢≥Á∫∏,8.690,4.310,50.234, ,160.346,165.636
2022-07-10,«’√µ°§√¢≥Á∫∏,8.740,4.200,50.691, ,75.368,75.368
2022-07-09,«’√µ°§√¢≥Á∫∏,8.740,4.170,50.691, ,66.833,81.646
2022-07-08,«’√µ°§√¢≥Á∫∏,8.880,4.210,51.971, ,117.716,143.470
2022-07-07,«’√µ°§√¢≥Á∫∏,9.130,4.120,54.196, ,92.946,98.972
2022-07-06,«’√µ°§√¢≥Á∫∏,9.190,4.160,54.716, ,86.936,89.347
2022-07-05,«’√µ°§√¢≥Á∫∏,9.214,4.130,54.925, ,117.227,110.196
2022-07-04,«’√µ°§√¢≥Á∫∏,9.144,4.160,54.317, ,104.666,104.063
2022-07-03,«’√µ°§√¢≥Á∫∏,9.138,4.060,54.265, ,102.991,99.174
2022-07-02,«’√µ°§√¢≥Á∫∏,9.100,4.220,53.935, ,114.763,119.584
2022-07-01,«’√µ°§√¢≥Á∫∏,9.148,4.150,54.352, ,126.900,124.088
2022-06-30,«’√µ°§√¢≥Á∫∏,9.120,4.240,54.109, ,126.833,129.645
2022-06-29,«’√µ°§√¢≥Á∫∏,9.148,4.320,54.352, ,136.081,120.158
2022-06-28,«’√µ°§√¢≥Á∫∏,8.990,4.200,52.976, ,144.681,162.613
2022-06-27,«’√µ°§√¢≥Á∫∏,9.168,4.280,54.526, ,160.258,163.472
2022-06-26,«’√µ°§√¢≥Á∫∏,9.200,4.260,54.803, ,145.765,141.747
2022-06-25,«’√µ°§√¢≥Á∫∏,8.930,4.180,52.428, ,64.699,60.678
2022-06-24,«’√µ°§√¢≥Á∫∏,8.892,4.080,52.080, ,60.334,51.658
2022-06-23,«’√µ°§√¢≥Á∫∏,8.930,4.180,52.428, ,64.699,60.678
2022-06-22,«’√µ°§√¢≥Á∫∏,8.892,4.080,52.080, ,60.334,51.658
2022-06-21,«’√µ°§√¢≥Á∫∏,8.810,4.160,51.331, ,81.529,103.641
2022-06-20,«’√µ°§√¢≥Á∫∏,9.020,4.100,53.241, ,81.222,61.861
2022-06-19,«’√µ°§√¢≥Á∫∏,8.836,4.170,51.568, ,100.736,133.154
2022-06-18,«’√µ°§√¢≥Á∫∏,9.150,4.190,54.369, ,91.698,66.051
2022-06-17,«’√µ°§√¢≥Á∫∏,8.900,4.170,52.153, ,96.150,105.673
2022-06-16,«’√µ°§√¢≥Á∫∏,8.990,4.160,52.976, ,115.903,101.090
2022-06-15,«’√µ°§√¢≥Á∫∏,8.850,4.160,51.696, ,81.049,86.339
2022-06-14,«’√µ°§√¢≥Á∫∏,8.900,4.120,52.153, ,71.102,67.928
2022-06-13,«’√µ°§√¢≥Á∫∏,8.870,4.150,51.879, ,71.324,62.648
2022-06-12,«’√µ°§√¢≥Á∫∏,8.788,4.120,51.130, ,74.028,70.219
2022-06-11,«’√µ°§√¢≥Á∫∏,8.752,4.140,50.800, ,101.795,105.816
2022-06-10,«’√µ°§√¢≥Á∫∏,8.790,4.270,51.148, ,97.464,114.393
2022-06-09,«’√µ°§√¢≥Á∫∏,8.950,4.110,52.611, ,54.132,45.244
2022-06-08,«’√µ°§√¢≥Á∫∏,8.866,4.100,51.843, ,141.452,139.759
2022-06-07,«’√µ°§√¢≥Á∫∏,8.850,4.290,51.696, ,121.798,128.146
2022-06-06,«’√µ°§√¢≥Á∫∏,8.910,4.330,52.245, ,185.178,188.775
2022-06-05,«’√µ°§√¢≥Á∫∏,8.944,4.330,52.556, ,98.780,87.353
2022-06-04,«’√µ°§√¢≥Á∫∏,8.836,4.090,51.568, ,54.831,72.183
2022-06-03,«’√µ°§√¢≥Á∫∏,9.000,4.040,53.068, ,36.573,16.470
2022-06-02,«’√µ°§√¢≥Á∫∏,8.810,4.000,51.331, ,43.842,45.958
2022-06-01,«’√µ°§√¢≥Á∫∏,8.830,4.160,51.514, ,55.666,58.629
2022-05-31,«’√µ°§√¢≥Á∫∏,8.858,4.010,51.770, ,47.966,41.406
2022-05-30,«’√µ°§√¢≥Á∫∏,8.796,4.160,51.203, ,51.624,61.570
2022-05-29,«’√µ°§√¢≥Á∫∏,8.890,4.240,52.062, ,47.916,42.626
2022-05-28,«’√µ°§√¢≥Á∫∏,8.840,4.400,51.605, ,42.538,45.712
2022-05-27,«’√µ°§√¢≥Á∫∏,8.870,4.560,51.879, ,34.810,29.520
2022-05-26,«’√µ°§√¢≥Á∫∏,8.820,4.760,51.422, ,57.594,62.884
2022-05-25,«’√µ°§√¢≥Á∫∏,8.870,4.820,51.879, ,61.474,60.416
2022-05-24,«’√µ°§√¢≥Á∫∏,8.860,4.820,51.788, ,58.593,57.535
2022-05-23,«’√µ°§√¢≥Á∫∏,8.850,4.820,51.696, ,53.530,48.240
2022-05-22,«’√µ°§√¢≥Á∫∏,8.800,4.880,51.239, ,57.670,59.786
2022-05-21,«’√µ°§√¢≥Á∫∏,8.820,4.850,51.422, ,53.450,59.798
2022-05-20,«’√µ°§√¢≥Á∫∏,8.880,4.830,51.971, ,64.663,64.663
2022-05-19,«’√µ°§√¢≥Á∫∏,8.880,4.820,51.971, ,61.628,57.396
2022-05-18,«’√µ°§√¢≥Á∫∏,8.840,4.800,51.605, ,34.785,30.553
2022-05-17,«’√µ°§√¢≥Á∫∏,8.800,4.890,51.239, ,57.574,64.346
2022-05-16,«’√µ°§√¢≥Á∫∏,8.864,4.950,51.824, ,84.862,89.941
2022-05-15,«’√µ°§√¢≥Á∫∏,8.912,4.960,52.263, ,85.969,82.160
2022-05-14,«’√µ°§√¢≥Á∫∏,8.876,4.950,51.934, ,100.127,95.683
2022-05-13,«’√µ°§√¢≥Á∫∏,8.834,4.860,51.550, ,60.118,60.753
2022-05-12,«’√µ°§√¢≥Á∫∏,8.840,4.830,51.605, ,63.579,62.521
2022-05-11,«’√µ°§√¢≥Á∫∏,8.830,4.840,51.514, ,80.385,84.617
2022-05-10,«’√µ°§√¢≥Á∫∏,8.870,4.830,51.879, ,65.538,59.824
2022-05-09,«’√µ°§√¢≥Á∫∏,8.816,4.830,51.386, ,65.425,66.906
2022-05-08,«’√µ°§√¢≥Á∫∏,8.830,4.840,51.514, ,56.315,63.722
2022-05-07,«’√µ°§√¢≥Á∫∏,8.900,4.870,52.153, ,86.783,85.725
2022-05-06,«’√µ°§√¢≥Á∫∏,8.890,4.780,52.062, ,68.831,73.063
2022-05-05,«’√µ°§√¢≥Á∫∏,8.930,4.820,52.428, ,95.870,89.522
2022-05-04,«’√µ°§√¢≥Á∫∏,8.870,4.960,51.879, ,104.544,98.196
2022-05-03,«’√µ°§√¢≥Á∫∏,8.810,4.940,51.331, ,92.197,100.450
2022-05-02,«’√µ°§√¢≥Á∫∏,8.888,4.810,52.044, ,60.526,61.372
2022-05-01,«’√µ°§√¢≥Á∫∏,8.896,4.890,52.117, ,98.985,86.711
2022-04-30,«’√µ°§√¢≥Á∫∏,8.780,4.960,51.056, ,93.320,97.552
2022-04-29,«’√µ°§√¢≥Á∫∏,8.820,4.960,51.422, ,122.769,132.292
2022-04-28,«’√µ°§√¢≥Á∫∏,8.910,5.040,52.245, ,86.721,81.642
2022-04-27,«’√µ°§√¢≥Á∫∏,8.862,5.020,51.806, ,110.492,113.666
2022-04-26,«’√µ°§√¢≥Á∫∏,8.892,5.170,52.080, ,163.809,161.270
2022-04-25,«’√µ°§√¢≥Á∫∏,8.868,4.990,51.861, ,55.703,55.915
2022-04-24,«’√µ°§√¢≥Á∫∏,8.870,4.880,51.879, ,49.470,47.354
2022-04-23,«’√µ°§√¢≥Á∫∏,8.850,4.900,51.696, ,68.994,76.401
2022-04-22,«’√µ°§√¢≥Á∫∏,8.920,4.840,52.336, ,63.547,61.431
2022-04-21,«’√µ°§√¢≥Á∫∏,8.900,4.910,52.153, ,72.939,68.707
2022-04-20,«’√µ°§√¢≥Á∫∏,8.860,4.880,51.788, ,61.043,66.757
2022-04-19,«’√µ°§√¢≥Á∫∏,8.914,4.930,52.281, ,75.435,77.128
2022-04-18,«’√µ°§√¢≥Á∫∏,8.930,4.940,52.428, ,71.538,76.617
2022-04-17,«’√µ°§√¢≥Á∫∏,8.978,4.950,52.867, ,80.416,75.337
2022-04-16,«’√µ°§√¢≥Á∫∏,8.930,4.950,52.428, ,75.080,77.831
2022-04-15,«’√µ°§√¢≥Á∫∏,8.956,4.980,52.665, ,89.872,88.179
2022-04-14,«’√µ°§√¢≥Á∫∏,8.940,4.970,52.519, ,85.412,87.528
